Hugo_Symbol	TARGET-50-CAAAAA-01	TARGET-50-CAAAAB-01	TARGET-50-CAAAAC-01	TARGET-50-CAAAAH-01	TARGET-50-CAAAAJ-01	TARGET-50-CAAAAL-01	TARGET-50-CAAAAM-01	TARGET-50-CAAAAO-01	TARGET-50-CAAAAP-01	TARGET-50-CAAAAQ-01	TARGET-50-CAAAAR-01	TARGET-50-CAAAAS-01	TARGET-50-PADXAY-01	TARGET-50-PADZUB-01	TARGET-50-PAEAFB-01	TARGET-50-PAEBXA-01	TARGET-50-PAECJB-01	TARGET-50-PAJLIP-01	TARGET-50-PAJLKC-01	TARGET-50-PAJLKR-01	TARGET-50-PAJLLF-01	TARGET-50-PAJLNJ-01	TARGET-50-PAJLPX-01	TARGET-50-PAJLSP-01	TARGET-50-PAJLTH-01	TARGET-50-PAJLTI-01	TARGET-50-PAJLUJ-06	TARGET-50-PAJLWT-01	TARGET-50-PAJMEL-01	TARGET-50-PAJMEN-01	TARGET-50-PAJMEP-01	TARGET-50-PAJMFU-01	TARGET-50-PAJMFY-01	TARGET-50-PAJMIZ-01	TARGET-50-PAJMJK-01	TARGET-50-PAJMJT-01	TARGET-50-PAJMKI-01	TARGET-50-PAJMKJ-01	TARGET-50-PAJMKN-01	TARGET-50-PAJMLI-01	TARGET-50-PAJMLZ-01	TARGET-50-PAJMMY-01	TARGET-50-PAJMRL-01	TARGET-50-PAJMSE-01	TARGET-50-PAJMUF-01	TARGET-50-PAJMVU-01	TARGET-50-PAJMXF-01	TARGET-50-PAJNAA-01	TARGET-50-PAJNAV-01	TARGET-50-PAJNBN-01	TARGET-50-PAJNCC-01	TARGET-50-PAJNCJ-01	TARGET-50-PAJNCZ-01	TARGET-50-PAJNDU-01	TARGET-50-PAJNEC-01	TARGET-50-PAJNGH-01	TARGET-50-PAJNGH-02	TARGET-50-PAJNJJ-01	TARGET-50-PAJNLT-01	TARGET-50-PAJNNC-01	TARGET-50-PAJNNR-01	TARGET-50-PAJNRH-01	TARGET-50-PAJNRL-01	TARGET-50-PAJNSL-01	TARGET-50-PAJNTJ-01	TARGET-50-PAJNTJ-02	TARGET-50-PAJNUP-01	TARGET-50-PAJNUS-01	TARGET-50-PAJNVE-01	TARGET-50-PAJNVX-01	TARGET-50-PAJNYT-01	TARGET-50-PAJNZI-01	TARGET-50-PAJNZK-01	TARGET-50-PAJNZS-01	TARGET-50-PAJNZU-01	TARGET-50-PAJPAR-01	TARGET-50-PAJPAU-01	TARGET-50-PAJPCM-01	TARGET-50-PAJPDC-01	TARGET-50-PAJPDC-02	TARGET-50-PAJPDN-01	TARGET-50-PAJPEW-01	TARGET-50-PAJPGY-01	TARGET-50-PAJPHA-01	TARGET-50-PAKECR-01	TARGET-50-PAKFME-01	TARGET-50-PAKFYV-01	TARGET-50-PAKGED-01	TARGET-50-PAKGMU-01	TARGET-50-PAKGZX-01	TARGET-50-PAKJGM-01	TARGET-50-PAKKNS-01	TARGET-50-PAKKSE-01	TARGET-50-PAKMSV-01	TARGET-50-PAKMUB-01	TARGET-50-PAKNAL-01	TARGET-50-PAKNRX-01	TARGET-50-PAKNTW-01	TARGET-50-PAKNXS-01	TARGET-50-PAKPDF-01	TARGET-50-PAKRCC-01	TARGET-50-PAKRVH-01	TARGET-50-PAKRZW-01	TARGET-50-PAKSCC-01	TARGET-50-PAKSDG-01	TARGET-50-PAKUIT-01	TARGET-50-PAKULH-01	TARGET-50-PAKVET-01	TARGET-50-PAKWPM-01	TARGET-50-PAKXWB-01	TARGET-50-PAKXXF-01	TARGET-50-PAKYFC-01	TARGET-50-PAKYLT-01	TARGET-50-PAKZER-01	TARGET-50-PAKZFK-01	TARGET-50-PAKZHF-01	TARGET-50-PALDTE-01	TARGET-50-PALDWP-01	TARGET-50-PALERC-01	TARGET-50-PALEZT-01	TARGET-50-PALFME-01	TARGET-50-PALFME-02	TARGET-50-PALFRD-01	TARGET-50-PALGAZ-01	TARGET-50-PALGLU-01	TARGET-50-PALGVY-01	TARGET-50-PALJIP-01	TARGET-50-PALJIP-02	TARGET-50-PALKCW-01	TARGET-50-PALKRS-01	TARGET-50-PALLCK-01	TARGET-50-PALLFB-01
hsa-let-7i	706.767382	119.626412	104.880013	50.564026	199.617192	235.686010	255.840080	227.196128	254.979004	101.183094	315.020536	363.781443	138.365158	77.305993	115.948880	149.970350	339.519576	74.110849	210.224818	133.204429	96.918757	343.376346	116.740973	365.640238	120.257625	224.018926	196.459559	173.546041	163.546560	118.903328	97.485005	286.175544	36.238332	445.914441	674.710592	95.680714	271.128004	283.035962	372.874332	117.124305	110.909976	125.991583	242.566902	353.154095	275.446010	436.765794	315.125702	549.029432	210.877405	26.943189	101.676713	99.006650	43.913775	158.131231	271.471930	113.209490	138.935090	195.730149	126.715675	169.763976	51.146484	96.539616	124.779312	191.705816	309.451674	400.888101	331.743351	111.922693	74.373100	643.731710	112.098559	43.479082	115.504067	245.788679	329.305597	215.185708	241.917855	20.915927	190.602903	470.233199	153.124449	268.949289	353.024966	296.485894	506.344687	217.708847	39.581090	137.295377	73.750092	105.325283	230.451243	236.216445	609.503278	178.272103	557.387678	123.560764	35.067806	81.924454	76.425603	23.331087	129.253795	176.694197	450.620168	76.857576	152.300868	137.142358	43.054436	283.651026	350.815462	349.256193	56.637799	485.142511	204.970847	416.753991	447.340635	143.487715	204.937071	63.862756	185.179231	164.832571	78.776982	72.071928	236.911145	204.662335	284.081457	147.004060	202.321413	297.999162	191.870603	307.566003	37.252765	117.047174
hsa-mir-1-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.316320	0.000000	0.000000	0.000000	0.000000	0.000000	0.085995	0.000000	0.000000	0.000000	0.000000	0.000000	0.230763	0.139627	0.000000	0.000000	0.000000	0.052309	0.054937	0.000000	0.000000	0.000000	0.181315	0.000000	0.000000	0.000000	0.000000	0.000000	0.100899	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.255415	0.000000	0.544858	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.143743	0.000000	0.000000	0.433964	0.000000	0.000000	1.046167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.836901	0.000000	0.000000	0.347081	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.056732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.566182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.092580	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1-2	13.276606	7.111213	56.686740	5.313789	7.466430	3.935388	11184.894030	0.469413	2.812268	13.823446	7.642008	36.479733	10.835308	4.333075	3.655131	3.310042	82.703487	3.683873	14.538050	15.498629	19.346900	4.147585	3.573703	21.603636	6.647406	9.364606	1.998862	1.776316	168.260762	0.563523	5.169659	0.888744	2.425790	1.755569	82.232561	3.726092	4.838372	4.330883	6.880577	0.708413	1.403924	3.174734	4.079040	32.507908	4.581783	19.010481	6.260166	6.156943	3.567217	0.711707	8.810056	12.793393	6.188621	3.974075	14.599508	8.926133	6.414362	2.120778	1.478021	8.905188	20.533260	5.612768	4.145936	3.192221	1.588369	7.003545	619.861038	2.914653	15.256021	135.468314	33.078263	2.038082	7.369299	22.036226	3.024323	16.931637	6.728634	3.441861	50.022481	8.964584	6.928708	220.019830	3.500843	21.921188	2271.646392	2.709506	5.601098	8.633024	3.950898	9.778750	3.398986	3.814500	1208.724625	11.833358	1.867011	127.031572	8.601537	2.041731	6.014978	1.939888	3.075685	1.167187	3454.036400	3.644109	1.713653	7.012035	1.419377	3.631435	5.506072	12.871850	4.931943	7.070085	3189.731975	10.822548	6.143985	2.410000	1.366247	5.030286	4.483990	0.443894	8.513786	2.087726	3.610604	4.923149	2.047434	1.252164	18.239012	8.747849	2.442483	32.540290	4.120121	3.755991
hsa-mir-100	26605.752471	1088.647754	311.967936	492.023670	1572.232436	428.082753	4219.006956	1144.899494	885.864555	612.763913	4281.010205	1265.246451	456.458832	997.985908	976.529185	1358.135560	7139.286399	123.084684	37.152794	682.498167	275.278752	810.088759	689.989448	672.537416	665.454824	1810.587974	2153.630804	1802.249881	4211.051940	23.010518	650.343147	1195.360579	97.328636	221.640544	6096.409252	1223.355782	350.333937	738.734051	1534.280401	1927.356011	465.541113	302.869615	141.950586	2242.750145	5196.011369	68.912993	77.147338	1298.477961	713.031798	10.777275	1342.161491	676.344063	1255.696604	2295.906508	1341.773690	222.935611	690.057110	733.347407	630.228192	801.608249	311.358887	85.314079	442.545279	1919.473894	896.400774	3645.345152	1486.724930	2686.960738	341.625889	10455.753134	765.394256	38.315941	990.899226	531.129560	2226.420367	836.730692	45.848597	492.450939	1434.840256	1909.252735	1212.870352	4247.749706	1634.053284	13319.944058	2345.505762	1072.287195	302.832680	948.345284	1566.949998	1583.953724	197.820978	2082.999565	7686.699534	1584.898166	7447.677014	5953.476943	166.902906	200.600065	599.374867	128.242333	46.360328	182.799484	4972.492190	1461.729510	190.429636	322.064395	43.212145	949.919671	1509.188193	2307.779660	262.029367	4648.496828	1286.648686	4445.662220	636.926463	456.787766	241.484182	197.274679	1699.527473	33.440001	25.052059	16.611036	1290.374186	1045.395512	1349.258957	879.520030	214.355400	103.339079	811.989877	3837.946462	247.893974	210.990634
hsa-mir-101-1	12614.187635	2619.454952	3179.229062	6607.281751	3153.797909	3505.993377	6006.486776	4372.117214	3853.042101	3001.614057	4026.701175	5072.345314	1354.585442	9890.834089	1423.064364	2373.681808	4368.887015	1075.907495	3695.203090	1898.232933	2393.672200	2909.748887	1061.654588	8403.919161	2570.348788	2472.694858	2147.348667	2832.601787	4162.459392	1973.738894	2927.356538	3509.649759	3570.366846	16457.139547	4031.514342	1438.138359	1598.096190	2188.433548	7263.683725	1376.919003	1009.140386	1910.554865	3281.723509	4101.611447	2704.599517	2653.863108	4022.893058	6979.212888	11526.638536	2332.060056	2783.255579	4684.443134	2262.491964	3537.204323	4102.067132	2493.003599	3630.015983	4054.927800	2674.528425	1890.585492	1197.649054	10026.088147	1870.084808	3317.752994	2636.692709	4307.828627	1990.146250	1692.480975	2704.674499	1381.433845	1983.776950	2742.171354	3371.493115	8416.708432	2764.836315	3222.090429	1953.650980	1937.503210	3181.746049	6118.940068	3030.963357	4485.996031	1176.143074	4593.845117	3027.397223	1157.907600	2508.731645	3371.498873	2190.832672	2925.883393	2626.283089	1893.687342	7565.587957	2622.374924	2313.566212	1949.379307	1454.321454	2208.642443	1828.553313	2618.534373	2701.726877	2193.683595	6825.803524	3753.322075	1917.791376	2228.685615	1582.132251	3896.410550	2281.873669	2328.088579	4512.727993	5951.665026	4553.752083	2583.496817	25110.174820	12463.965860	2912.497336	2448.218131	3752.717703	1673.479697	1937.522318	3052.981400	4855.521233	3230.992320	1982.939757	2988.289511	3038.393779	2618.468361	3840.397311	3134.835152	994.322644	1425.267716
hsa-mir-101-2	131.918612	26.390503	19.372741	68.830176	31.293124	7.433511	31.914611	11.265924	29.294463	24.021071	53.069497	29.830263	19.434758	94.047419	23.555289	36.537768	41.184327	13.218602	36.691269	27.227320	28.191197	19.646453	15.486047	53.407537	23.348328	33.215086	31.125134	22.381577	7.615250	15.966482	28.802388	17.774878	32.822424	72.417207	73.656159	12.642097	22.579067	17.896738	66.865092	6.847994	6.458049	15.238723	27.737471	18.322639	24.256498	32.793079	39.494282	120.378843	199.626951	16.877620	28.018867	51.244648	22.465541	49.814572	28.212563	15.892871	23.219992	35.611400	22.367386	17.244967	14.559948	25.818735	14.978867	23.294586	23.732103	62.642819	21.969758	15.039612	40.319483	15.090141	8.728986	26.766810	26.684620	60.458365	29.638368	55.566553	33.330209	7.413240	40.966687	72.327897	24.596914	62.599330	16.664011	45.235360	44.985168	13.412057	22.964500	32.941803	19.395316	23.428254	23.792901	20.909111	69.462810	27.525419	28.174895	17.180500	22.992571	22.459040	27.951957	25.323404	27.531133	17.597593	89.125050	34.563824	12.209774	25.602081	9.935639	55.030215	16.256023	34.038892	25.614285	69.017498	76.103037	42.946619	159.743614	22.616927	11.271539	29.744297	21.561312	21.898762	21.822692	23.237297	52.862940	27.569634	18.938764	33.432780	22.563726	29.759038	11.669641	37.120035	7.725228	14.849268
hsa-mir-103a-1	24986.712801	35746.489352	44961.173877	19167.584956	35592.469974	39980.917741	30657.253949	33919.818544	15193.514534	26599.029979	25279.548884	22797.247489	30705.369927	37466.226636	33799.403158	28712.956496	21452.681719	31239.239571	28725.802223	22998.987423	20611.266234	18976.072694	20136.229568	37220.659228	21155.453280	22298.296637	27563.447443	16587.679830	28990.168894	9909.549881	34178.095060	32438.708886	39727.212488	55903.011854	17805.115087	16927.102740	15673.456515	18055.770950	15781.308455	25037.917813	35425.207788	25063.254305	31087.722199	28199.132807	20415.077192	38443.231734	22651.397508	31920.562702	7939.115838	21583.425770	34858.792133	25150.603116	28266.652922	34441.462656	46978.256992	31143.930736	44537.868920	22472.737176	22305.111834	31506.836923	10033.421925	50471.697054	18995.878270	31611.788648	11175.204400	33280.845655	25560.558383	21458.145168	37764.916710	21494.191496	22429.818952	14240.486335	33264.628194	63896.581164	26106.822381	26573.895665	21226.648707	17982.666786	35629.087325	37270.055864	38404.443242	22728.872970	9178.088982	29004.150509	38917.192348	22518.843940	19145.111931	16838.032198	26589.901122	32426.741376	22852.741656	24184.636494	40631.678771	23358.018746	17241.338341	27041.932740	19592.151494	34680.076075	25518.367266	13647.846868	16314.034359	19454.408184	23863.770697	53266.717544	23914.449325	19978.592094	29067.421986	16085.263870	30147.056703	22170.474208	14966.697452	28622.061443	46215.852567	34078.829378	47783.820664	16409.507266	30297.554964	31518.238613	39724.713566	25140.074394	24948.131963	23572.875975	18227.900930	23191.688712	9801.236821	11392.689415	19757.362849	22137.127360	24398.776045	15934.980161	35376.907852	12829.505811
hsa-mir-103a-2	12.570403	17.699020	13.837672	10.461523	15.152460	17.927878	11.248592	14.551818	10.311651	13.710139	12.312123	8.958314	13.673126	12.309872	23.555289	9.930125	10.714622	9.534729	8.307457	6.981364	10.871115	10.259815	11.779985	9.991028	7.746151	8.340352	12.278722	7.726973	7.615250	2.629773	10.487023	16.886135	15.693376	10.972304	6.053931	7.052959	8.959947	7.451667	8.027340	13.695987	12.916098	7.982188	11.965183	9.161320	9.433083	19.723374	6.260166	16.135436	2.195210	11.285637	18.775529	8.173557	12.885895	11.552545	16.572414	17.852266	18.088502	6.362334	9.656404	10.177357	4.355540	12.348090	10.832931	11.043359	6.633777	16.082214	10.043318	6.412238	20.159741	9.945775	12.404349	9.375177	11.092734	18.646038	10.801154	13.853157	8.919352	7.942757	11.786907	14.873060	12.818110	10.957595	4.901180	13.123387	20.923334	10.702551	5.974504	6.891274	9.458210	13.445781	8.837363	12.291167	18.053157	13.634086	7.128588	8.677020	8.270709	11.995169	15.214356	7.130400	6.901537	5.566585	9.598082	20.318670	13.066600	15.817846	13.089810	6.983530	17.829186	10.011439	21.159627	14.224338	20.547820	19.583658	12.873112	4.078462	8.880606	11.372820	10.112828	9.913629	8.318066	11.890960	7.128628	6.751747	5.630443	4.633007	14.572407	8.257316	5.970514	7.351695	14.077082	9.040584
hsa-mir-103b-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-103b-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-105-1	0.000000	6.163052	0.381729	0.332112	0.000000	2.186327	1.831166	5.632962	6.561960	0.113307	0.000000	3.047674	0.171989	0.295437	0.000000	0.381928	0.000000	5.417460	0.000000	0.000000	0.184256	0.218294	0.000000	0.156927	0.109874	0.000000	0.000000	7.105263	0.181315	0.000000	0.000000	0.000000	0.247530	0.000000	0.201798	1.863046	0.358398	1.146410	0.176425	0.000000	0.842354	3.356147	0.815808	0.591053	0.000000	1.663417	0.092061	0.636925	0.000000	1.321741	7.654639	0.781818	0.000000	186.596701	0.197291	1.850540	0.256574	0.088366	0.000000	2.685692	0.871108	0.000000	0.534960	0.000000	21.863434	4.669030	15.064977	0.000000	0.000000	6.173240	0.000000	3.668548	0.698144	2.260126	0.000000	2.924555	0.625919	8.207516	12.361878	4.482292	0.000000	0.433964	0.000000	0.073315	0.627700	0.000000	22.964500	1.893207	0.478897	0.000000	2.039392	0.000000	1.434688	0.257247	0.509185	7.288697	2.481213	0.510433	4.245867	1.363165	11.927657	0.718269	0.587638	0.000000	0.000000	3.424482	0.000000	0.199529	0.000000	0.286041	1.272760	0.168335	5.327213	0.000000	1.170283	0.000000	0.000000	3.499329	0.000000	0.147965	0.293579	0.181541	0.185159	1.687937	0.000000	0.125216	0.376062	0.000000	0.000000	0.120520	0.171672	0.393069
hsa-mir-105-2	0.282481	5.530944	0.954322	0.830280	0.109800	1.311796	2.615952	6.102375	5.390181	0.339921	0.000000	2.493551	0.257984	0.000000	0.203063	0.127309	0.000000	5.200761	0.000000	0.139627	0.184256	0.000000	0.132359	0.209236	0.329623	0.292644	0.000000	7.726973	0.906577	0.000000	0.000000	0.000000	0.099012	0.438892	0.403595	2.528419	0.895995	1.273789	0.000000	0.000000	0.561569	3.900387	1.631616	0.591053	0.000000	0.950524	0.368245	0.636925	0.411602	1.118397	7.943493	0.355372	0.000000	183.084727	0.394581	2.394816	0.384862	0.000000	0.197069	1.978931	0.622220	0.000000	0.133740	0.000000	23.078069	5.058116	10.357172	0.116586	0.000000	6.516197	0.000000	4.076164	0.465429	3.390189	0.000000	3.232403	0.312960	7.677999	12.505620	4.074811	0.346435	0.650946	0.000000	0.146630	1.883100	0.000000	24.458126	1.893207	1.077518	0.203724	1.586193	0.141278	1.315131	0.000000	0.509185	5.726833	2.977455	0.000000	1.415289	1.258306	11.327523	0.808053	0.489698	0.110428	0.000000	3.261412	0.000000	0.159624	0.262194	0.000000	1.113665	0.000000	4.566182	0.171786	0.585141	0.000000	0.341562	3.936745	0.095404	0.443894	0.391438	0.272312	0.370318	1.969260	0.000000	0.125216	0.188031	0.163511	0.000000	0.241039	0.343343	0.262046
hsa-mir-106a	24.717085	188.842222	162.902804	53.719088	215.867656	55.969962	47.741119	62.431994	70.072355	189.789119	99.770655	76.930678	44.717143	56.625409	47.313641	61.745008	73.328193	51.357518	61.613640	52.499859	55.276858	113.403695	45.266908	108.018182	107.622059	34.678305	109.937399	48.848681	36.988357	14.839436	61.888208	36.438501	78.318363	130.350973	55.292568	46.842297	37.452579	90.821171	53.721426	58.562153	40.433004	81.636015	88.923068	20.095798	99.990675	59.407752	49.805143	49.255541	20.991700	44.024153	167.391065	51.742169	76.976270	131.144487	97.066998	32.221163	37.075015	50.633578	78.138048	96.826248	39.448748	10.102983	105.253289	123.806411	19.153863	49.413901	32.640784	43.136871	110.878578	97.400003	27.105799	70.381764	194.704639	184.765283	147.846202	76.192364	67.129857	95.842602	64.971729	74.161562	22.518301	212.208475	40.189673	88.271270	63.606936	59.609143	94.658551	52.101058	48.488291	127.123746	57.102963	31.646222	148.131534	77.945811	54.652507	99.438649	82.872503	157.723715	144.713294	117.546734	117.926271	52.164293	60.820501	151.396174	54.194261	86.753548	30.753169	42.938732	100.944658	68.649866	212.550841	95.951156	136.985467	100.838662	200.410945	35.779237	56.699256	77.203949	155.603981	18.347611	74.764738	93.403040	31.754796	44.027018	35.318235	33.808429	53.870897	64.014635	15.469058	48.328357	20.943951	89.357656
hsa-mir-106b	546.176952	1926.664743	833.314167	1774.473487	995.011547	360.743893	884.191686	1110.162896	1124.907371	1627.654144	719.622383	700.872651	1801.498884	2238.427047	663.812415	1036.170353	852.147260	660.930082	1070.508158	1423.360538	1687.970982	1191.120807	1226.574375	1296.427418	531.847449	546.073567	1338.951848	823.411130	520.738048	346.003050	1480.590440	466.146189	1175.765566	1512.861296	574.215340	467.624521	935.956089	680.394505	521.512432	865.680855	393.379433	1107.165774	1115.481425	467.818353	821.486729	713.130658	525.761871	332.899517	269.736486	610.034457	1044.641565	565.610136	649.466087	1230.854314	642.181056	763.510927	1090.698187	724.157368	1038.851755	1078.517182	555.518015	1372.883144	1128.898367	901.845587	413.349700	524.228310	623.627282	498.405743	1438.969652	676.655654	67.075367	1832.371562	889.668328	1128.932831	775.782118	904.765086	666.291219	1090.011030	1766.167323	2117.271841	136.149114	1070.372605	1178.243580	1599.293595	754.704664	1009.020218	1070.929874	1460.798573	928.580699	1647.108149	1224.088114	577.261003	881.735322	1449.071802	695.037315	503.093618	528.002056	1634.916049	895.170256	794.095819	788.050558	287.756556	687.634036	1582.316397	742.011541	1502.206182	861.088725	277.266085	2039.344295	685.068454	2048.188267	1169.509921	434.548344	2263.973971	816.564886	198.176186	541.033867	1182.991948	1154.865840	452.771695	786.497645	970.883304	617.320640	832.434155	1641.530150	583.383232	1548.623749	1491.712680	436.933056	781.087487	103.174708	739.711936
hsa-mir-107	28.530578	77.433212	115.663854	34.539630	87.950149	66.464329	182.593431	63.840234	29.763174	99.936718	56.890501	66.402350	91.842131	88.828033	71.884244	67.728545	54.242773	61.975739	45.460252	50.265822	45.695536	71.272967	59.164643	85.211437	52.355193	42.726013	99.943090	45.207234	62.009893	23.761882	66.467049	48.436544	101.734663	79.439482	46.211672	42.983130	43.545344	56.619930	48.252250	56.200776	62.895784	70.841919	58.194302	43.146860	60.641245	75.329030	65.271435	56.898642	13.582865	43.820808	93.444365	66.099199	72.398386	67.651701	70.630052	58.346430	69.916550	44.624707	52.519016	80.429394	21.902144	118.990690	42.796763	82.480090	17.098326	57.065922	53.668981	50.132040	144.114908	45.956339	41.807249	46.604141	64.461974	100.575598	69.991481	60.338196	52.420751	50.304128	89.407998	92.498212	71.019258	57.608742	42.850313	94.942936	82.228703	48.635642	52.650318	32.260248	53.396982	64.173045	44.866614	65.411611	148.848878	72.543627	56.689246	62.127463	61.368660	81.669238	54.842446	23.226228	35.482905	32.501676	69.341247	143.887101	46.054411	46.148974	54.094035	39.826073	90.719096	46.910742	44.069299	94.772808	85.489079	132.275587	70.802115	35.037698	32.789931	60.363427	103.131761	43.353630	46.483312	46.837676	36.939252	62.453661	58.181247	24.792848	57.161440	53.468162	43.964693	46.279524	22.488996	30.615697
hsa-mir-10a	211703.666730	296695.782608	5555.968565	88730.731702	124433.868954	171080.495736	4632.588925	209116.667089	32970.331974	88028.272347	249608.347110	195272.503609	141139.857163	4265.025823	221542.977031	50569.670903	429274.958288	348993.186786	467179.544456	158569.401183	48717.890134	215196.226047	175216.553182	253863.755438	126864.927119	83704.649702	107172.972647	166583.327856	20567.702383	163470.850135	155811.022068	177561.260008	189796.483644	30511.344485	86760.799910	227669.798003	130439.270374	215287.062728	103128.995200	68670.972087	29232.780945	178318.091285	280708.915367	209707.925310	489797.716978	102042.319706	228919.075572	36889.427680	57319.689186	122880.562370	220596.871188	6361.799155	150711.059820	326961.411821	18253.922533	103063.089581	74363.114748	275799.685789	375802.232896	61814.159192	134700.425337	97950.666011	145449.079141	469696.072947	372800.879620	316298.766559	160009.829898	96141.593399	101100.830854	40374.701927	25930.142384	248665.837575	241632.800859	16486.487555	263924.049047	287172.869238	183430.692491	195532.675708	98684.293746	74824.329801	38806.308312	4452.906263	7206.134372	149775.010902	123183.200739	190319.122965	168369.182537	13726.129877	115232.722245	77867.165057	239682.661614	107616.087244	144509.903412	90579.721330	7443.264079	266978.021282	43451.823369	26638.718773	134172.222265	165908.091771	308236.167312	268820.199020	115180.415054	404690.476540	143541.747039	206097.078525	134653.143684	178979.367900	14362.196252	53484.824518	152568.388949	29727.603927	166711.821136	25563.201962	15190.271906	34168.058596	194517.728423	179401.199176	411014.891902	216128.793128	108165.004211	9580.755597	132618.674523	183367.605483	43297.255841	110924.830839	49492.123426	4772.810180	120802.219946	10856.284482	35208.326216	146783.532738
