Hugo_Symbol	TARGET-52-NAAELV-50	TARGET-52-NAAELY-50	TARGET-52-NAAELZ-50	TARGET-52-PABKLN-01	TARGET-52-PADYZI-01	TARGET-52-PAJLWM-01	TARGET-52-PAJMRB-01	TARGET-52-PAJNER-01	TARGET-52-PAJNFP-01	TARGET-52-PAJNFZ-01	TARGET-52-PAKHTL-01	TARGET-52-PARECB-01	TARGET-52-PARGRN-01	TARGET-52-PARIRN-01	TARGET-52-PARPFY-01	TARGET-52-PARRCL-01	TARGET-52-PARUGK-01	TARGET-52-PARZBI-01	TARGET-52-PASABD-01	TARGET-52-PASADZ-01	TARGET-52-PASCDH-01	TARGET-52-PASDLA-01	TARGET-52-PASRHU-01	TARGET-52-PASVDP-01	TARGET-52-PASWZZ-01	TARGET-52-PASXNA-01	TARGET-52-PASYNF-01	TARGET-52-PASZYE-01	TARGET-52-PATAFT-01	TARGET-52-PATBLF-01	TARGET-52-PATDVL-01	TARGET-52-PATENH-01	TARGET-52-PATFXW-01	TARGET-52-PATFZZ-01	TARGET-52-PATXEE-01	TARGET-52-PATXKA-01	TARGET-52-PAUCGJ-01	TARGET-52-PAUDPV-01	TARGET-52-PAUEKW-01	TARGET-52-PAUFVP-01	TARGET-52-PAUGYZ-01	TARGET-52-PAUHAZ-01	TARGET-52-PAUNPA-01
hsa-mir-4642	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	4.6106	-0.3186	-0.3186	-0.3186	-0.3186	1.5543	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	1.2003	1.19	-0.3186	-0.3186	3.5514	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186	-0.3186
hsa-mir-4643	-0.2326	3.35	-0.2326	-0.1903	-0.2326	-0.2326	-0.2326	-0.2326	-0.2326	0.0751	-0.2326	-0.2326	-0.2326	-0.2326	-0.2326	-0.2326	-0.2326	-0.2326	-0.2062	-0.2326	-0.2326	-0.2326	-0.2326	-0.2326	-0.2326	-0.2326	-0.1267	-0.2326	-0.2326	-0.2326	-0.1646	-0.2326	-0.0526	-0.2326	-0.2326	-0.2326	-0.2326	-0.2326	5.4548	-0.2326	-0.2326	-0.2326	-0.2326
hsa-mir-4644	1.5015	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	3.8832	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	-0.2547	4.8032	-0.2547	-0.2547	-0.2547	-0.2547
hsa-mir-4645	1.5295	-0.846	-0.6793	1.3876	-0.5568	-0.846	0.2592	-0.1148	-0.4118	0.0564	0.0654	-0.846	-0.846	-0.846	-0.5826	-0.846	2.6733	3.8671	0.3123	-0.1804	-0.846	-0.846	0.0925	0.1212	0.0223	-0.846	1.7149	-0.4366	0.1122	0.9608	0.6494	-0.846	0.7373	-0.846	-0.846	0.1571	-0.4798	-0.846	-0.1258	0.0604	-0.6319	0.1225	0.2957
hsa-mir-4646	0.1577	1.161	-0.6834	-0.6834	0.2894	-0.6834	-0.6834	0.5464	-0.6834	2.352	-0.6834	-0.6834	1.2936	-0.6834	-0.6834	-0.6834	-0.6834	0.3075	0.0959	-0.6834	0.5656	0.2963	-0.6834	-0.6834	-0.6834	-0.6834	0.0997	0.6937	-0.6834	-0.6834	-0.6834	2.8915	-0.6834	0.607	-0.6834	0.4413	-0.6834	0.4591	2.9502	-0.6834	-0.6834	-0.6834	1.8769
hsa-mir-4647	-0.7415	0.0757	-0.7415	0.3681	-0.7415	-0.7415	-0.7415	0.3482	0.5526	0.1551	0.164	-0.7415	1.0104	1.5618	0.0434	-0.7415	-0.7415	-0.7415	-0.7415	1.2425	-0.7415	0.9948	-0.7415	-0.7415	-0.7415	0.8505	-0.7415	0.4788	-0.7415	0.1561	-0.7415	0.8424	-0.7415	1.5455	-0.7415	2.2486	0.3501	0.2709	-0.7415	-0.7415	-0.7415	-0.7415	3.7962
hsa-mir-4648	-0.3767	-0.3767	3.6125	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	1.3864	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	2.0737	-0.3767	1.4257	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	3.626	1.8152	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767	-0.3767
hsa-mir-4649	-0.5903	-0.5903	-0.5903	-0.5903	-0.5903	-0.5903	-0.5903	-0.5903	-0.5903	0.8315	-0.5903	-0.5903	-0.5903	-0.5903	0.6544	-0.5903	1.7861	-0.5903	0.5047	-0.5903	-0.5903	-0.5903	2.367	0.324	-0.5903	-0.5903	-0.5903	-0.5903	1.6742	0.8331	-0.5903	-0.5903	0.657	-0.5903	1.4252	2.5707	2.8717	-0.5903	-0.5903	-0.5903	-0.5903	-0.5903	1.2086
hsa-mir-4650-1	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-4650-2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4651	0.6486	0.769	0.2318	-0.6007	-0.6007	-0.6007	-0.6007	1.2259	-0.6007	-0.6007	2.4349	-0.6007	-0.6007	-0.6007	-0.6007	1.8405	-0.6007	-0.6007	-0.6007	-0.6007	-0.6007	0.8545	-0.6007	-0.6007	-0.6007	-0.6007	-0.6007	-0.6007	-0.6007	0.9038	-0.6007	2.0541	-0.6007	-0.6007	1.5296	-0.6007	1.2289	-0.6007	2.9972	-0.6007	-0.6007	-0.6007	1.3007
hsa-mir-4652	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.0115	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	6.4732	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.0309	-0.1695	0.0544	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.1695	-0.0424	-0.1695
hsa-mir-4653	-0.4596	0.3595	-0.4596	-0.4596	-0.4596	-0.4596	-0.4596	-0.4596	2.1348	-0.4596	-0.4596	-0.4596	-0.4596	1.8491	-0.4596	-0.4596	-0.4596	1.3007	-0.4596	-0.4596	3.9781	-0.4596	-0.4596	0.6963	2.1346	-0.4596	-0.4596	-0.4596	-0.4596	1.3399	-0.4596	-0.4596	-0.4596	1.8328	-0.4596	-0.4596	-0.4596	-0.4596	-0.4596	-0.4596	-0.4596	-0.4596	-0.4596
hsa-mir-4654	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	1.9659	-0.3103	4.0932	2.5844	-0.3103	-0.3103	3.4565	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103	-0.3103
hsa-mir-4655	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	3.0392	-0.2722	-0.2722	3.9391	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	3.9094	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722	-0.2722
hsa-mir-4656	-0.405	-0.405	-0.405	-0.405	-0.405	-0.405	1.8655	-0.405	-0.405	-0.405	-0.405	-0.405	-0.405	-0.405	0.4064	4.112	-0.405	-0.405	-0.405	3.697	-0.405	0.4925	-0.405	-0.405	-0.405	-0.405	-0.405	0.8565	-0.405	-0.405	-0.405	1.2324	-0.405	-0.405	-0.405	-0.405	-0.405	-0.405	-0.405	-0.405	-0.405	0.3411	0.7677
hsa-mir-4657	-0.7742	-0.7742	-0.7742	0.3283	0.0823	-0.7742	-0.7742	-0.7742	-0.7742	1.8983	-0.7742	-0.7742	-0.7742	-0.7742	1.5653	-0.7742	0.7147	-0.7742	0.5979	-0.7742	0.3255	0.0883	-0.7742	-0.7742	-0.7742	-0.7742	-0.7742	1.6507	2.0635	1.0094	0.1115	0.7995	-0.7742	-0.7742	1.7514	0.216	2.4795	-0.7742	0.2922	-0.7742	1.1275	-0.7742	1.48
hsa-mir-4658	-0.6153	-0.3437	-0.4502	-0.2465	-0.0423	-0.6153	1.5743	-0.6153	-0.6153	3.2581	0.2875	-0.6153	-0.6153	-0.6153	3.2972	-0.6153	-0.1173	-0.6153	-0.3858	-0.6153	-0.2475	0.2502	-0.3054	-0.232	-0.6153	0.4428	-0.3847	-0.6153	0.5711	0.2796	-0.6153	-0.6153	-0.6153	-0.2353	0.2295	3.0281	1.1985	-0.2788	-0.2586	-0.6153	-0.1912	-0.6153	-0.2383
hsa-mir-4659a	2.0213	-0.1614	0.8966	-0.9007	0.1392	2.1408	-0.9007	0.4138	0.6603	0.1808	-0.9007	-0.9007	2.2691	0.4885	-0.4273	-0.9007	0.0032	-0.3711	0.7652	1.4924	-0.9007	-0.9007	-0.9007	-0.5529	1.4406	0.0595	0.7734	-0.9007	-0.9007	-0.9007	-0.363	0.0546	-0.9007	1.1683	-0.1341	-0.9007	-0.9007	-0.9007	-0.9007	-0.0859	-0.5159	-0.4654	2.5202
hsa-mir-4659b	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	3.128	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	4.3796	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	1.4979	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042	2.8601	-0.3042	-0.3042	-0.3042	-0.3042	-0.3042
hsa-mir-466	-0.4253	-0.4253	-0.4253	-0.4253	-0.4253	-0.4253	-0.4253	-0.4253	-0.4253	-0.4253	-0.4253	1.2676	-0.4253	-0.4253	3.1742	-0.4253	-0.4253	-0.4253	-0.4253	-0.4253	-0.4253	-0.4253	-0.4253	0.4561	-0.4253	-0.4253	-0.4253	3.3056	1.7577	-0.4253	-0.4253	-0.4253	-0.4253	-0.4253	1.5176	-0.4253	-0.4253	-0.4253	2.8561	-0.4253	0.55	-0.4253	-0.4253
hsa-mir-4660	-0.7284	1.6614	0.9727	0.0626	-0.6141	1.01	-0.3831	-0.8179	-0.6979	-0.4048	0.1375	-1.4579	0.9427	-1.007	0.0786	0.2527	1.1823	-0.9422	0.029	4.3675	-0.5912	-0.4382	-0.5452	-0.1035	0.5686	1.0351	0.1722	0.2143	-0.759	0.1235	1.1598	-0.8378	0.2359	-0.3387	0.0349	-0.6775	1.1063	-0.0706	-0.8276	-0.929	-0.2089	-1.1753	-0.7917
hsa-mir-4661	1.1171	4.3371	2.6199	-0.4456	-0.4915	0.1081	0.0834	0.1075	-0.0962	-0.7124	-0.3215	-0.3118	-0.1606	-0.3849	-0.4282	0.1215	-0.4826	-0.3726	0.9629	-0.6385	-0.1772	0.2016	0.2713	-0.2783	-0.7674	-0.4913	-0.8474	-0.3409	-0.4474	-0.4928	-0.2795	-0.7844	-0.1148	-0.5296	-0.5023	-0.9402	0.1095	-0.7829	-0.1731	0.2786	-0.1884	-0.0878	2.7535
hsa-mir-4662a	-0.284	-0.1882	-0.283	-0.2515	-0.1767	-0.2453	-0.2382	-0.1483	-0.2414	-0.2394	-0.2396	-0.2248	-0.2006	-0.1845	-0.2536	-0.2403	-0.1929	-0.0087	-0.2405	-0.207	-0.1689	-0.1829	1.476	0.0375	-0.1959	-0.0753	-0.2215	-0.2098	-0.2197	0.0764	0.1105	-0.2133	-0.167	-0.2405	-0.2291	-0.2519	-0.2033	-0.1483	6.2479	-0.2548	-0.2495	-0.238	-0.1901
hsa-mir-4662b	-0.2632	-0.2632	-0.2632	-0.2632	-0.2632	-0.2632	-0.2632	-0.2632	0.0069	-0.0761	-0.2632	-0.2632	-0.2632	-0.2632	-0.2632	-0.2632	-0.2632	0.4698	-0.2632	0.1508	-0.2632	-0.2632	1.2936	0.2181	-0.2632	-0.2632	-0.1184	-0.2632	0.0348	0.1114	-0.2632	-0.2632	-0.2632	-0.2632	-0.2632	-0.2632	-0.2632	-0.0519	6.2321	-0.2632	-0.2632	-0.1126	-0.2632
hsa-mir-4663	0.8445	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	3.3277	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	3.1848	2.424	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	-0.3435	3.2727
hsa-mir-4664	4.6788	-0.5873	3.2798	0.2127	-0.5873	-0.5873	0.8378	-0.1159	0.3457	-0.1995	-0.5873	-0.5873	-0.5873	-0.4213	-0.5873	0.4627	-0.5873	-0.4607	-0.4878	-0.5873	0.5298	-0.5873	-0.184	-0.4211	-0.0276	-0.1282	-0.4873	-0.5873	-0.2785	0.5775	-0.0731	-0.5873	-0.5873	0.402	-0.2208	0.4186	-0.5873	-0.4413	1.2698	-0.1978	-0.1273	-0.5873	0.067
hsa-mir-4665	0.3309	-0.6485	0.5338	-0.8931	-0.7811	-0.1763	-0.8952	-0.3009	-0.152	-0.4417	-0.9302	-0.8935	0.8202	2.0526	-0.6662	2.355	-0.5491	-0.9353	-0.8436	2.52	0.3166	-0.9371	-0.5855	-0.7801	0.7912	0.3552	-0.5894	3.3522	-0.1845	-0.2774	-0.7704	-0.518	-0.2352	0.5717	0.7576	-0.3688	-0.8963	0.0117	0.8605	0.1356	0.4162	-0.0432	-0.8885
hsa-mir-4666a	0.0792	-0.6392	-0.1605	-0.1045	-0.6392	-0.6392	0.9484	-0.6392	1.2317	-0.2071	-0.6392	-0.6392	4.4263	-0.6392	-0.261	-0.6392	-0.6392	0.2071	1.3574	-0.6392	-0.6392	0.1975	-0.6392	1.5837	-0.0156	-0.6392	-0.3048	-0.0511	-0.6392	-0.6392	2.3682	-0.6392	1.2561	-0.6392	0.5858	-0.1589	0.4129	-0.6392	-0.6392	-0.6392	-0.0243	0.0564	-0.6392
hsa-mir-4666b	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	4.2722	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	3.8203	-0.2696	-0.2696	-0.2696	-0.2696	-0.2696	2.6919	-0.2696
hsa-mir-4667	0.8127	-0.578	-0.578	-0.578	-0.578	-0.578	1.4709	-0.578	-0.578	2.7677	-0.578	1.4883	-0.578	-0.578	-0.578	-0.578	2.2181	2.6986	-0.578	-0.578	-0.578	-0.578	1.1618	0.4978	-0.578	-0.578	-0.578	-0.578	0.7542	-0.578	1.0854	-0.578	-0.578	-0.578	-0.578	-0.578	-0.578	-0.578	1.4245	-0.578	-0.578	-0.578	1.5386
hsa-mir-4668	3.5701	-0.6478	-0.6104	0.0607	0.1744	-0.8065	-0.4623	0.0422	-0.7158	-0.4965	-0.4314	-0.5317	0.4264	-0.2071	-0.3992	-0.1981	0.4236	0.4298	0.682	0.4797	-0.237	-0.2803	0.0818	0.2934	-0.3709	-0.2319	-0.7433	-0.4053	0.2626	0.3414	-0.0834	-0.5523	-0.7124	-0.4411	-0.2969	-0.3103	-0.3198	-0.03	4.7471	-0.4794	-0.5493	-0.3974	-0.0674
hsa-mir-4669	0.7503	-0.553	-0.553	-0.553	-0.553	-0.553	-0.553	0.7173	-0.553	0.4921	-0.553	-0.553	-0.553	-0.553	1.2769	-0.553	-0.553	-0.553	1.8619	4.0725	-0.553	-0.553	-0.553	0.1191	-0.553	1.3028	-0.553	0.8695	-0.553	-0.553	0.4862	-0.553	-0.553	0.78	-0.553	1.7707	-0.553	-0.553	-0.553	-0.553	-0.553	-0.553	2.0918
hsa-mir-4670	-0.5399	-0.5399	-0.5399	-0.5399	-0.5399	-0.5399	-0.5399	-0.5399	1.7995	2.7017	1.0971	-0.5399	-0.5399	-0.5399	-0.5399	-0.5399	-0.5399	-0.5399	-0.5399	3.0466	-0.5399	1.0295	1.1458	-0.5399	-0.5399	2.338	0.7146	-0.5399	-0.5399	-0.5399	-0.5399	-0.5399	-0.5399	1.5273	-0.5399	1.2619	-0.5399	-0.5399	-0.5399	-0.5399	0.6135	-0.5399	-0.5399
hsa-mir-4671	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	5.677	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	1.6002	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	-0.2424	2.4207
hsa-mir-4672	-0.4978	0.3231	1.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	3.488	1.7258	-0.4978	-0.4978	0.6606	-0.4978	2.7005	0.8964	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	-0.4978	1.6952	-0.4978	1.6585	-0.4978	-0.4978	-0.4978	1.7813
hsa-mir-4673	-0.5461	-0.5461	1.2487	-0.5461	1.0115	-0.5461	-0.5461	-0.5461	-0.5461	-0.5461	1.0901	-0.5461	-0.5461	1.5348	0.8721	-0.5461	2.1617	-0.5461	-0.5461	-0.5461	-0.5461	-0.5461	-0.5461	1.5375	-0.5461	-0.5461	-0.5461	-0.5461	-0.5461	-0.5461	-0.5461	-0.5461	-0.5461	3.5862	1.7504	1.2548	1.4263	-0.5461	-0.5461	-0.5461	-0.5461	-0.5461	-0.5461
hsa-mir-4674	2.1454	-0.7091	0.3778	1.7193	-0.7091	-0.7091	0.4925	-0.7091	0.707	-0.7091	-0.7091	-0.7091	1.2079	-0.7091	2.7263	-0.7091	-0.7091	-0.7091	-0.7091	-0.7091	0.502	1.1908	-0.7091	0.5527	-0.7091	-0.7091	-0.7091	-0.7091	-0.7091	1.2553	-0.7091	-0.7091	-0.7091	-0.7091	0.6817	0.3815	0.4854	-0.7091	-0.7091	2.2473	-0.0109	-0.7091	1.7735
hsa-mir-4675	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543
hsa-mir-4676	-0.2257	3.6345	-0.1833	-0.6185	-1.2376	0.359	-0.8166	-1.0095	1.5252	-0.4557	-0.7598	-0.6201	-0.1738	0.2079	0.2435	-0.6305	-0.0898	0.589	0.7646	1.3604	-1.1952	-0.4852	-0.4184	-0.3888	-0.2669	-0.009	-0.1856	-0.5419	0.467	1.5652	0.1563	-0.2902	-0.2976	-0.3972	0.5932	-1.0418	0.8805	-0.3353	3.0718	-0.6853	-0.9451	-0.5124	-0.6014
hsa-mir-4677	-0.3644	0.9224	0.8905	-0.2491	-0.756	3.3119	-0.6138	0.0583	-0.469	-0.9645	-0.7628	-0.6391	-0.4122	1.4909	-0.8975	0.3303	0.0895	0.2045	-0.2213	1.6214	-0.0996	-1.1394	-0.623	-0.5653	1.7421	0.6197	-0.2358	0.0929	-0.5032	0.6646	-0.303	-1.0516	-0.2226	-1.1272	-0.2115	-1.1586	-0.3948	0.2699	2.8317	-0.5939	-1.1382	-0.3844	0.9612
hsa-mir-4678	0.6469	-0.6394	-0.6394	-0.6394	0.8483	-0.6394	-0.6394	1.2412	-0.6394	-0.6394	-0.6394	-0.6394	2.3839	-0.6394	-0.6394	1.874	1.9467	-0.6394	-0.6394	-0.6394	1.2706	-0.6394	0.9698	-0.6394	-0.6394	-0.6394	0.5582	-0.6394	0.5928	-0.6394	-0.6394	-0.6394	0.718	-0.6394	1.554	1.0806	-0.6394	-0.6394	-0.6394	2.8575	-0.6394	-0.6394	-0.6394
hsa-mir-4679-1	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-4679-2	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	2.8154	-0.3567	-0.3567	-0.3567	2.3927	-0.3567	-0.3567	2.7191	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	-0.3567	2.0094	-0.3567	-0.3567	3.617
hsa-mir-4680	-0.7764	-0.7764	-0.7764	-0.7764	-0.7764	-0.7764	1.5881	0.0058	0.1524	1.1541	-0.7764	-0.7764	-0.7764	-0.7764	0.3503	0.269	0.2992	-0.1462	0.7104	2.0715	-0.7764	-0.7764	1.2314	-0.3626	-0.7764	-0.7764	1.2159	0.0995	2.2984	-0.7764	-0.1365	2.6341	-0.7764	-0.7764	0.1358	-0.7764	0.0071	-0.7764	-0.7764	-0.7764	2.4291	0.2596	0.0378
hsa-mir-4681	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-4682	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	3.3401	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	-0.2409	0.9449	5.3507
hsa-mir-4683	-0.4955	-0.2167	-0.4955	0.2618	-0.4955	-0.4955	-0.4955	-0.4955	0.8293	0.1164	-0.4955	-0.4955	-0.4955	-0.4955	-0.2277	-0.4955	3.0841	3.3996	-0.0242	-0.4955	2.9036	-0.4955	-0.1773	0.2915	-0.0539	-0.4955	-0.4955	-0.4955	-0.0082	0.4234	-0.4955	-0.4955	-0.4955	-0.4955	-0.4955	-0.4955	-0.4955	-0.15	2.4344	-0.4955	-0.4955	-0.003	-0.4955
hsa-mir-4684	-0.6159	-0.1564	-0.6159	-0.6159	-0.6159	-0.6159	-0.6159	1.8353	0.8395	-0.6159	-0.6159	-0.6159	1.3544	-0.6159	-0.6159	1.0221	-0.6159	2.3467	-0.6159	-0.6159	-0.6159	2.3133	0.4328	-0.6159	2.2948	1.1745	-0.6159	-0.6159	-0.6159	-0.6159	-0.6159	-0.6159	-0.6159	-0.6159	-0.6159	0.505	-0.6159	-0.6159	-0.6159	0.1438	-0.6159	1.8191	1.9357
hsa-mir-4685	0.7199	-0.5936	0.7191	0.3308	0.078	-0.8022	3.6828	-0.8022	-0.8022	0.1133	2.8962	-0.8022	0.9866	-0.8022	2.0027	0.6849	-0.8022	-0.3539	-0.8022	-0.8022	-0.2371	0.9706	0.1499	-0.2135	0.519	-0.8022	-0.8022	-0.1792	-0.8022	0.5725	-0.8022	-0.8022	-0.8022	-0.8022	-0.8022	0.2155	-0.8022	-0.2853	0.2937	-0.1125	0.175	-0.4337	0.9352
hsa-mir-4686	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	3.3397	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	-0.2726	4.1364	-0.2726	-0.2726	3.4298
hsa-mir-4687	-0.5267	-0.4447	-0.5686	-0.4052	-0.6127	1.3572	-0.2873	-0.4141	-0.3225	-0.4002	-0.5981	-0.4062	-0.1174	0.2587	0.2406	0.8923	-0.9024	-0.7057	-0.3609	4.6536	-0.2825	-0.9024	-0.589	-0.7086	0.8371	1.7726	-0.2805	1.8316	-0.5825	-0.8018	-0.5029	1.0493	-0.638	-0.1338	-0.6176	-0.7907	0.6872	0.4586	0.1797	-0.3727	-0.4021	-0.4173	0.8767
